village_id,village_name,household_id,surveyor_id,survey_date,monthly_income,meals_per_day,food_source_type,food_insecure_months_per_year,child_malnutrition_yn,household_size,ration_card_yn,clean_water_access_yn,crop_failure_last_3yr,food_aid_receipt_yn,pds_access_yn,caloric_intake_score,vulnerability_label
V_007,Koraput,HH_V_007_070,SRV_001,2025-01-15,2003,1,PDS/Ration,7,1,7,1,0,0,1,0,0,100
V_007,Koraput,HH_V_007_071,SRV_009,2025-01-15,6201,2,Self-grown,7,1,5,0,0,0,1,1,15,84
V_007,Koraput,HH_V_007_072,SRV_002,2025-01-15,11425,2,PDS/Ration,6,1,4,1,0,1,0,1,28,71
V_007,Koraput,HH_V_007_073,SRV_006,2025-01-15,11527,2,PDS/Ration,5,1,7,1,1,0,0,1,34,65
V_007,Koraput,HH_V_007_074,SRV_006,2025-01-15,10138,2,PDS/Ration,4,1,5,1,0,1,0,1,29,70
V_007,Koraput,HH_V_007_075,SRV_006,2025-01-15,2121,1,Self-grown,5,1,5,1,0,0,1,0,5,94
V_007,Koraput,HH_V_007_076,SRV_009,2025-01-15,19671,2,Market,4,0,3,1,1,0,0,1,57,42
V_007,Koraput,HH_V_007_077,SRV_002,2025-01-15,1695,1,Self-grown,8,1,6,1,0,1,1,0,0,100
V_007,Koraput,HH_V_007_078,SRV_008,2025-01-15,3448,1,PDS/Ration,5,1,5,1,0,3,1,0,4,95
V_007,Koraput,HH_V_007_079,SRV_005,2025-01-15,4828,2,PDS/Ration,7,1,6,0,0,3,1,1,11,88
V_007,Koraput,HH_V_007_080,SRV_006,2025-01-15,6356,2,Self-grown,6,1,6,1,0,2,1,1,17,82
V_007,Koraput,HH_V_007_081,SRV_003,2025-01-15,13497,2,PDS/Ration,5,0,6,1,1,0,0,1,42,57
V_007,Koraput,HH_V_007_082,SRV_001,2025-01-15,4379,2,Self-grown,7,1,5,1,0,0,1,0,0,100
V_007,Koraput,HH_V_007_083,SRV_003,2025-01-15,1829,2,PDS/Ration,5,1,6,1,0,1,1,0,3,96
V_007,Koraput,HH_V_007_084,SRV_009,2025-01-15,1436,2,PDS/Ration,8,1,5,1,0,2,1,0,0,100
V_007,Koraput,HH_V_007_085,SRV_009,2025-01-15,2109,2,PDS/Ration,5,1,5,1,0,3,1,0,1,98
V_007,Koraput,HH_V_007_086,SRV_001,2025-01-15,1076,2,Self-grown,5,1,8,0,0,0,1,0,3,96
V_007,Koraput,HH_V_007_087,SRV_001,2025-01-15,10888,2,PDS/Ration,6,1,5,1,0,1,0,1,26,73
V_007,Koraput,HH_V_007_088,SRV_006,2025-01-15,5575,1,Self-grown,6,1,4,1,0,2,1,1,12,87
V_007,Koraput,HH_V_007_089,SRV_004,2025-01-15,727,1,Self-grown,8,1,8,1,0,2,1,0,0,100
V_007,Koraput,HH_V_007_090,SRV_005,2025-01-15,2376,1,Self-grown,7,1,6,1,0,3,1,0,0,100
V_007,Koraput,HH_V_007_091,SRV_005,2025-01-15,9298,2,PDS/Ration,4,1,7,1,0,0,0,1,28,71
V_007,Koraput,HH_V_007_092,SRV_007,2025-01-15,10233,2,PDS/Ration,6,1,3,1,1,2,0,1,30,69
V_007,Koraput,HH_V_007_093,SRV_004,2025-01-15,2755,1,Self-grown,6,1,5,1,0,1,1,0,7,92
V_007,Koraput,HH_V_007_094,SRV_001,2025-01-15,5091,2,PDS/Ration,5,1,6,1,0,3,1,1,10,89
V_007,Koraput,HH_V_007_095,SRV_003,2025-01-15,9128,2,Self-grown,6,1,4,1,0,2,0,1,24,75
V_007,Koraput,HH_V_007_096,SRV_005,2025-01-15,5944,1,Self-grown,4,1,4,1,0,0,1,1,17,82
V_007,Koraput,HH_V_007_097,SRV_006,2025-01-15,7118,1,Self-grown,5,1,5,1,0,1,1,1,16,83
V_007,Koraput,HH_V_007_098,SRV_008,2025-01-15,1330,2,PDS/Ration,6,1,5,1,0,2,1,0,0,100
V_007,Koraput,HH_V_007_099,SRV_002,2025-01-15,5827,2,Self-grown,7,1,5,1,0,3,1,1,12,87
V_008,Mawlynnong,HH_V_008_000,SRV_007,2025-01-15,15682,2,PDS/Ration,5,0,5,0,1,0,0,1,49,50
V_008,Mawlynnong,HH_V_008_001,SRV_002,2025-01-15,15453,2,Market,4,0,3,1,1,0,0,1,50,49
V_008,Mawlynnong,HH_V_008_002,SRV_005,2025-01-15,13342,2,PDS/Ration,6,1,5,1,0,1,0,1,27,72
V_008,Mawlynnong,HH_V_008_003,SRV_005,2025-01-15,24599,3,Market,2,0,3,1,1,0,0,1,74,25
V_008,Mawlynnong,HH_V_008_004,SRV_007,2025-01-15,27874,3,Market,2,0,4,1,1,0,0,1,86,13
V_008,Mawlynnong,HH_V_008_005,SRV_001,2025-01-15,26086,3,Market,1,0,4,1,1,0,0,1,79,20
V_008,Mawlynnong,HH_V_008_006,SRV_006,2025-01-15,19377,3,Market,4,0,5,1,1,0,0,1,60,39
V_008,Mawlynnong,HH_V_008_007,SRV_006,2025-01-15,26884,3,Market,2,0,2,0,1,0,0,1,77,22
V_008,Mawlynnong,HH_V_008_008,SRV_003,2025-01-15,16718,2,Market,2,0,4,1,1,0,0,1,56,43
V_008,Mawlynnong,HH_V_008_009,SRV_009,2025-01-15,24165,3,Market,1,0,3,1,1,0,0,1,73,26
V_008,Mawlynnong,HH_V_008_010,SRV_004,2025-01-15,24201,3,Market,1,0,4,0,1,0,0,1,75,24
V_008,Mawlynnong,HH_V_008_011,SRV_005,2025-01-15,25991,3,Market,3,0,5,1,1,0,0,1,72,27
V_008,Mawlynnong,HH_V_008_012,SRV_008,2025-01-15,16979,2,Market,2,0,3,1,1,0,0,1,52,47
V_008,Mawlynnong,HH_V_008_013,SRV_005,2025-01-15,25539,3,Market,2,0,4,1,1,0,0,1,76,23
V_008,Mawlynnong,HH_V_008_014,SRV_006,2025-01-15,20527,2,Market,4,0,4,1,1,0,0,1,58,41
V_008,Mawlynnong,HH_V_008_015,SRV_008,2025-01-15,24946,3,Market,3,0,3,1,1,0,0,1,77,22
V_008,Mawlynnong,HH_V_008_016,SRV_006,2025-01-15,24126,3,Market,1,0,2,1,1,0,0,1,73,26
V_008,Mawlynnong,HH_V_008_017,SRV_006,2025-01-15,16413,2,PDS/Ration,5,0,4,1,1,0,0,1,45,54
V_008,Mawlynnong,HH_V_008_018,SRV_002,2025-01-15,27725,3,Market,2,0,3,1,1,0,0,1,84,15
V_008,Mawlynnong,HH_V_008_019,SRV_002,2025-01-15,24272,3,Market,2,0,3,1,1,0,0,1,74,25
V_008,Mawlynnong,HH_V_008_020,SRV_008,2025-01-15,20889,2,Market,3,0,5,1,1,0,0,1,59,40
V_008,Mawlynnong,HH_V_008_021,SRV_003,2025-01-15,21009,2,Market,2,0,5,0,1,0,0,1,58,41
V_008,Mawlynnong,HH_V_008_022,SRV_001,2025-01-15,31889,3,Market,0,0,4,1,1,0,0,1,100,0
V_008,Mawlynnong,HH_V_008_023,SRV_001,2025-01-15,22081,3,Market,4,0,5,0,1,0,0,1,60,39
V_008,Mawlynnong,HH_V_008_024,SRV_006,2025-01-15,22733,3,Market,3,0,4,0,1,0,0,1,68,31
V_008,Mawlynnong,HH_V_008_025,SRV_005,2025-01-15,18878,2,Market,3,0,5,1,1,0,0,1,58,41
V_008,Mawlynnong,HH_V_008_026,SRV_007,2025-01-15,15762,2,Self-grown,3,0,5,1,1,2,0,1,46,53
V_008,Mawlynnong,HH_V_008_027,SRV_002,2025-01-15,15613,2,Self-grown,5,0,4,1,1,3,0,1,48,51
V_008,Mawlynnong,HH_V_008_028,SRV_001,2025-01-15,12460,2,PDS/Ration,6,1,4,0,0,0,0,1,29,70
V_008,Mawlynnong,HH_V_008_029,SRV_001,2025-01-15,21812,3,Market,4,0,4,1,1,0,0,1,62,37
V_008,Mawlynnong,HH_V_008_030,SRV_007,2025-01-15,22641,3,Market,1,0,6,1,1,0,0,1,68,31
V_008,Mawlynnong,HH_V_008_031,SRV_001,2025-01-15,24444,3,Market,3,0,6,1,1,0,0,1,74,25
V_008,Mawlynnong,HH_V_008_032,SRV_002,2025-01-15,19714,2,Market,4,0,6,1,1,0,0,1,54,45
V_008,Mawlynnong,HH_V_008_033,SRV_004,2025-01-15,23118,3,Market,3,0,5,0,1,0,0,1,69,30
V_008,Mawlynnong,HH_V_008_034,SRV_008,2025-01-15,27992,3,Market,0,0,4,1,1,0,0,1,85,14
V_008,Mawlynnong,HH_V_008_035,SRV_001,2025-01-15,19199,2,Market,2,0,4,1,1,0,0,1,59,40
V_008,Mawlynnong,HH_V_008_036,SRV_002,2025-01-15,19852,2,Market,4,0,4,1,1,0,0,1,58,41
V_008,Mawlynnong,HH_V_008_037,SRV_004,2025-01-15,26999,3,Market,3,0,4,1,1,0,0,1,81,18
V_008,Mawlynnong,HH_V_008_038,SRV_008,2025-01-15,14747,2,PDS/Ration,4,0,6,0,1,0,0,1,42,57
V_008,Mawlynnong,HH_V_008_039,SRV_009,2025-01-15,18246,2,Market,4,0,5,1,1,0,0,1,54,45
V_008,Mawlynnong,HH_V_008_040,SRV_009,2025-01-15,30400,3,Market,1,0,3,1,1,0,0,1,92,7
V_008,Mawlynnong,HH_V_008_041,SRV_003,2025-01-15,25014,3,Market,3,0,5,1,1,0,0,1,80,19
V_008,Mawlynnong,HH_V_008_042,SRV_001,2025-01-15,17472,2,Market,3,0,4,0,1,0,0,1,50,49
V_008,Mawlynnong,HH_V_008_043,SRV_004,2025-01-15,31535,3,Market,2,0,3,1,1,0,0,1,97,2
V_008,Mawlynnong,HH_V_008_044,SRV_009,2025-01-15,24169,3,Market,3,0,3,1,1,0,0,1,73,26
V_008,Mawlynnong,HH_V_008_045,SRV_006,2025-01-15,19513,2,Market,2,0,4,1,1,0,0,1,59,40
V_008,Mawlynnong,HH_V_008_046,SRV_008,2025-01-15,16963,2,Market,2,0,6,1,1,0,0,1,51,48
V_008,Mawlynnong,HH_V_008_047,SRV_008,2025-01-15,16004,2,Self-grown,3,0,6,1,1,2,0,1,46,53
V_008,Mawlynnong,HH_V_008_048,SRV_007,2025-01-15,15624,2,Self-grown,4,0,6,1,1,3,0,1,49,50
V_008,Mawlynnong,HH_V_008_049,SRV_002,2025-01-15,24774,3,Market,2,0,3,0,1,0,0,1,78,21
V_008,Mawlynnong,HH_V_008_050,SRV_008,2025-01-15,17600,2,Market,2,0,5,1,1,0,0,1,52,47
V_008,Mawlynnong,HH_V_008_051,SRV_004,2025-01-15,25712,3,Market,2,0,2,1,1,0,0,1,73,26
V_008,Mawlynnong,HH_V_008_052,SRV_002,2025-01-15,24449,3,Market,2,0,4,1,1,0,0,1,81,18
V_008,Mawlynnong,HH_V_008_053,SRV_003,2025-01-15,19233,2,Market,4,0,5,0,1,0,0,1,53,46
V_008,Mawlynnong,HH_V_008_054,SRV_007,2025-01-15,11859,2,Self-grown,5,1,4,0,1,2,0,1,31,68
V_008,Mawlynnong,HH_V_008_055,SRV_007,2025-01-15,25102,3,Market,3,0,5,0,1,0,0,1,72,27
V_008,Mawlynnong,HH_V_008_056,SRV_008,2025-01-15,28938,3,Market,1,0,5,1,1,0,0,1,87,12
V_008,Mawlynnong,HH_V_008_057,SRV_003,2025-01-15,20271,2,Market,3,0,4,0,1,0,0,1,57,42
V_008,Mawlynnong,HH_V_008_058,SRV_008,2025-01-15,13604,2,Self-grown,4,1,3,1,1,0,0,1,39,60
V_008,Mawlynnong,HH_V_008_059,SRV_008,2025-01-15,24279,3,Market,2,0,4,1,1,0,0,1,71,28
V_008,Mawlynnong,HH_V_008_060,SRV_005,2025-01-15,22831,3,Market,3,0,5,1,1,0,0,1,70,29
V_008,Mawlynnong,HH_V_008_061,SRV_002,2025-01-15,22663,3,Market,2,0,2,1,1,0,0,1,73,26
V_008,Mawlynnong,HH_V_008_062,SRV_004,2025-01-15,18697,2,Market,3,0,4,1,1,0,0,1,57,42
V_008,Mawlynnong,HH_V_008_063,SRV_005,2025-01-15,24366,3,Market,3,0,3,1,1,0,0,1,74,25
V_008,Mawlynnong,HH_V_008_064,SRV_007,2025-01-15,17928,2,Market,3,0,5,1,1,0,0,1,58,41
V_008,Mawlynnong,HH_V_008_065,SRV_005,2025-01-15,21249,3,Market,2,0,4,1,1,0,0,1,62,37
V_008,Mawlynnong,HH_V_008_066,SRV_008,2025-01-15,18621,2,Market,2,0,4,1,1,0,0,1,52,47
V_008,Mawlynnong,HH_V_008_067,SRV_001,2025-01-15,29313,3,Market,0,0,3,0,1,0,0,1,87,12
V_008,Mawlynnong,HH_V_008_068,SRV_009,2025-01-15,17115,2,Self-grown,3,0,5,1,1,3,0,1,48,51
V_008,Mawlynnong,HH_V_008_069,SRV_008,2025-01-15,19484,3,Market,2,0,5,1,1,0,0,1,60,39
V_008,Mawlynnong,HH_V_008_070,SRV_005,2025-01-15,17686,2,Market,3,0,5,0,1,0,0,1,51,48
V_008,Mawlynnong,HH_V_008_071,SRV_004,2025-01-15,30419,3,Market,2,0,5,1,1,0,0,1,87,12
V_008,Mawlynnong,HH_V_008_072,SRV_003,2025-01-15,18330,2,Market,2,0,5,1,1,0,0,1,53,46
V_008,Mawlynnong,HH_V_008_073,SRV_006,2025-01-15,19395,2,Market,4,0,3,1,1,0,0,1,58,41
V_008,Mawlynnong,HH_V_008_074,SRV_007,2025-01-15,17428,2,Market,3,0,4,1,1,0,0,1,53,46
V_008,Mawlynnong,HH_V_008_075,SRV_008,2025-01-15,19986,3,Market,2,0,5,1,1,0,0,1,62,37
V_008,Mawlynnong,HH_V_008_076,SRV_007,2025-01-15,24628,3,Market,3,0,5,1,1,0,0,1,75,24
V_008,Mawlynnong,HH_V_008_077,SRV_002,2025-01-15,27091,3,Market,1,0,5,1,1,0,0,1,86,13
V_008,Mawlynnong,HH_V_008_078,SRV_008,2025-01-15,18141,2,Market,3,0,6,1,1,0,0,1,52,47
V_008,Mawlynnong,HH_V_008_079,SRV_003,2025-01-15,17121,2,Market,4,0,4,1,1,0,0,1,50,49
V_008,Mawlynnong,HH_V_008_080,SRV_006,2025-01-15,13650,2,Self-grown,5,0,4,1,1,3,0,1,44,55
V_008,Mawlynnong,HH_V_008_081,SRV_006,2025-01-15,25141,3,Market,1,0,5,0,1,0,0,1,74,25
V_008,Mawlynnong,HH_V_008_082,SRV_007,2025-01-15,21548,3,Market,3,0,5,1,1,0,0,1,63,36
V_008,Mawlynnong,HH_V_008_083,SRV_005,2025-01-15,15135,2,Self-grown,5,0,5,1,1,2,0,1,46,53
V_008,Mawlynnong,HH_V_008_084,SRV_008,2025-01-15,23099,3,Market,2,0,4,0,1,0,0,1,66,33
V_008,Mawlynnong,HH_V_008_085,SRV_001,2025-01-15,19222,2,Market,3,0,2,0,1,0,0,1,54,45
V_008,Mawlynnong,HH_V_008_086,SRV_006,2025-01-15,28612,3,Market,2,0,3,0,1,0,0,1,88,11
V_008,Mawlynnong,HH_V_008_087,SRV_007,2025-01-15,27691,3,Market,1,0,5,1,1,0,0,1,84,15
V_008,Mawlynnong,HH_V_008_088,SRV_008,2025-01-15,21059,3,Market,3,0,3,0,1,0,0,1,67,32
V_008,Mawlynnong,HH_V_008_089,SRV_009,2025-01-15,17390,2,Self-grown,4,0,3,0,1,1,0,1,47,52
V_008,Mawlynnong,HH_V_008_090,SRV_007,2025-01-15,25191,3,Market,1,0,5,0,1,0,0,1,79,20
V_008,Mawlynnong,HH_V_008_091,SRV_002,2025-01-15,16893,2,PDS/Ration,3,0,5,0,1,0,0,1,46,53
V_008,Mawlynnong,HH_V_008_092,SRV_006,2025-01-15,23457,3,Market,3,0,4,1,1,0,0,1,68,31
V_008,Mawlynnong,HH_V_008_093,SRV_007,2025-01-15,21446,3,Market,2,0,6,1,1,0,0,1,66,33
V_008,Mawlynnong,HH_V_008_094,SRV_008,2025-01-15,26488,3,Market,3,0,4,1,1,0,0,1,82,17
V_008,Mawlynnong,HH_V_008_095,SRV_007,2025-01-15,26238,3,Market,1,0,5,0,1,0,0,1,78,21
V_008,Mawlynnong,HH_V_008_096,SRV_002,2025-01-15,30056,3,Market,0,0,3,1,1,0,0,1,91,8
V_008,Mawlynnong,HH_V_008_097,SRV_001,2025-01-15,20440,3,Market,4,0,4,1,1,0,0,1,63,36
V_008,Mawlynnong,HH_V_008_098,SRV_009,2025-01-15,22451,3,Market,3,0,4,0,1,0,0,1,71,28
V_008,Mawlynnong,HH_V_008_099,SRV_005,2025-01-15,23971,3,Market,3,0,4,1,1,0,0,1,74,25
