village_id,village_name,household_id,surveyor_id,survey_date,school_age_children_count,enrolled_children_count,dropout_children_count,distance_to_school_km,illiterate_adults_count,total_adults_count,literate_females_count,total_females_count,highest_education_level_encoded,highest_education_level,midday_meal_access_yn,internet_access_yn,teachers_in_school,primary_school_nearby_yn,vulnerability_label
V_007,Koraput,HH_V_007_049,SRV_002,2025-01-15,2,1,1,13,3,4,0,2,0,None,1,0,2,0,86
V_007,Koraput,HH_V_007_050,SRV_001,2025-01-15,2,1,1,15,3,4,0,2,0,None,1,0,1,0,94
V_007,Koraput,HH_V_007_051,SRV_003,2025-01-15,4,1,3,13,3,4,0,2,0,None,1,0,2,0,83
V_007,Koraput,HH_V_007_052,SRV_009,2025-01-15,0,0,0,13,3,4,0,2,0,None,0,0,2,0,83
V_007,Koraput,HH_V_007_053,SRV_005,2025-01-15,2,1,1,11,2,4,0,2,1,Primary,1,0,4,1,67
V_007,Koraput,HH_V_007_054,SRV_009,2025-01-15,3,2,1,10,2,4,0,2,1,Primary,1,0,4,1,61
V_007,Koraput,HH_V_007_055,SRV_009,2025-01-15,3,2,1,15,3,4,0,2,0,None,1,0,1,0,97
V_007,Koraput,HH_V_007_056,SRV_003,2025-01-15,3,0,3,12,3,4,0,2,0,None,0,0,3,0,79
V_007,Koraput,HH_V_007_057,SRV_001,2025-01-15,4,2,2,13,3,4,0,2,0,None,1,0,2,0,83
V_007,Koraput,HH_V_007_058,SRV_002,2025-01-15,0,0,0,14,3,4,0,2,0,None,0,0,2,0,89
V_007,Koraput,HH_V_007_059,SRV_009,2025-01-15,2,1,1,12,3,4,0,2,0,None,1,0,3,0,75
V_007,Koraput,HH_V_007_060,SRV_009,2025-01-15,3,1,2,15,3,4,0,2,0,None,1,0,1,0,94
V_007,Koraput,HH_V_007_061,SRV_008,2025-01-15,3,0,3,15,3,4,0,2,0,None,0,0,1,0,99
V_007,Koraput,HH_V_007_062,SRV_005,2025-01-15,3,1,2,14,3,4,0,2,0,None,1,0,2,0,88
V_007,Koraput,HH_V_007_063,SRV_009,2025-01-15,3,0,3,11,2,4,0,2,1,Primary,0,0,3,0,71
V_007,Koraput,HH_V_007_064,SRV_002,2025-01-15,1,0,1,13,3,4,0,2,0,None,0,0,2,0,85
V_007,Koraput,HH_V_007_065,SRV_005,2025-01-15,3,1,2,10,2,4,0,2,1,Primary,1,0,4,1,63
V_007,Koraput,HH_V_007_066,SRV_003,2025-01-15,4,2,2,11,2,4,0,2,1,Primary,1,0,4,1,68
V_007,Koraput,HH_V_007_067,SRV_002,2025-01-15,3,1,2,12,2,4,0,2,1,Primary,1,0,3,0,73
V_007,Koraput,HH_V_007_068,SRV_001,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_069,SRV_002,2025-01-15,1,0,1,14,3,4,0,2,0,None,0,0,1,0,92
V_007,Koraput,HH_V_007_070,SRV_001,2025-01-15,2,1,1,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_071,SRV_009,2025-01-15,4,3,1,13,3,4,0,2,0,None,1,0,2,0,84
V_007,Koraput,HH_V_007_072,SRV_002,2025-01-15,3,1,2,11,2,4,0,2,1,Primary,1,0,3,0,71
V_007,Koraput,HH_V_007_073,SRV_006,2025-01-15,4,1,3,10,2,4,0,2,1,Primary,1,0,4,1,65
V_007,Koraput,HH_V_007_074,SRV_006,2025-01-15,3,0,3,11,2,4,0,2,1,Primary,0,0,3,0,70
V_007,Koraput,HH_V_007_075,SRV_006,2025-01-15,2,0,2,15,3,4,0,2,0,None,0,0,1,0,94
V_007,Koraput,HH_V_007_076,SRV_009,2025-01-15,3,2,1,7,1,4,1,2,2,Secondary,1,0,6,1,42
V_007,Koraput,HH_V_007_077,SRV_002,2025-01-15,4,3,1,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_078,SRV_008,2025-01-15,2,0,2,15,3,4,0,2,0,None,0,0,1,0,95
V_007,Koraput,HH_V_007_079,SRV_005,2025-01-15,3,2,1,14,3,4,0,2,0,None,1,0,2,0,88
V_007,Koraput,HH_V_007_080,SRV_006,2025-01-15,4,1,3,13,3,4,0,2,0,None,1,0,2,0,82
V_007,Koraput,HH_V_007_081,SRV_003,2025-01-15,1,0,1,9,2,4,0,2,1,Primary,0,0,5,1,57
V_007,Koraput,HH_V_007_082,SRV_001,2025-01-15,4,0,4,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_083,SRV_003,2025-01-15,2,1,1,15,3,4,0,2,0,None,1,0,1,0,96
V_007,Koraput,HH_V_007_084,SRV_009,2025-01-15,3,1,2,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_085,SRV_009,2025-01-15,0,0,0,15,3,4,0,2,0,None,0,0,1,0,98
V_007,Koraput,HH_V_007_086,SRV_001,2025-01-15,4,1,3,15,3,4,0,2,0,None,1,0,1,0,96
V_007,Koraput,HH_V_007_087,SRV_001,2025-01-15,1,0,1,12,2,4,0,2,1,Primary,0,0,3,0,73
V_007,Koraput,HH_V_007_088,SRV_006,2025-01-15,1,0,1,14,3,4,0,2,0,None,0,0,2,0,87
V_007,Koraput,HH_V_007_089,SRV_004,2025-01-15,4,2,2,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_090,SRV_005,2025-01-15,1,0,1,16,4,4,0,2,0,None,0,0,1,0,100
V_007,Koraput,HH_V_007_091,SRV_005,2025-01-15,4,3,1,11,2,4,0,2,1,Primary,1,0,3,0,71
V_007,Koraput,HH_V_007_092,SRV_007,2025-01-15,0,0,0,11,2,4,0,2,1,Primary,0,0,4,1,69
V_007,Koraput,HH_V_007_093,SRV_004,2025-01-15,2,1,1,14,3,4,0,2,0,None,1,0,1,0,92
V_007,Koraput,HH_V_007_094,SRV_001,2025-01-15,3,1,2,14,3,4,0,2,0,None,1,0,2,0,89
V_007,Koraput,HH_V_007_095,SRV_003,2025-01-15,2,1,1,12,3,4,0,2,0,None,1,0,3,0,75
V_007,Koraput,HH_V_007_096,SRV_005,2025-01-15,3,1,2,13,3,4,0,2,0,None,1,0,2,0,82
V_007,Koraput,HH_V_007_097,SRV_006,2025-01-15,0,0,0,13,3,4,0,2,0,None,0,0,2,0,83
V_007,Koraput,HH_V_007_098,SRV_008,2025-01-15,2,1,1,16,4,4,0,2,0,None,1,0,1,0,100
V_007,Koraput,HH_V_007_099,SRV_002,2025-01-15,2,0,2,14,3,4,0,2,0,None,0,0,2,0,87
V_008,Mawlynnong,HH_V_008_000,SRV_007,2025-01-15,2,1,1,8,2,4,0,2,1,Primary,1,0,5,1,50
V_008,Mawlynnong,HH_V_008_001,SRV_002,2025-01-15,1,0,1,8,1,4,1,2,2,Secondary,0,0,6,1,49
V_008,Mawlynnong,HH_V_008_002,SRV_005,2025-01-15,0,0,0,11,2,4,0,2,1,Primary,0,0,3,0,72
V_008,Mawlynnong,HH_V_008_003,SRV_005,2025-01-15,0,0,0,4,1,4,1,2,2,Secondary,0,1,8,1,25
V_008,Mawlynnong,HH_V_008_004,SRV_007,2025-01-15,3,2,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,13
V_008,Mawlynnong,HH_V_008_005,SRV_001,2025-01-15,3,2,1,4,0,4,1,2,3,Higher Secondary,1,1,8,1,20
V_008,Mawlynnong,HH_V_008_006,SRV_006,2025-01-15,1,0,1,6,1,4,1,2,2,Secondary,0,0,7,1,39
V_008,Mawlynnong,HH_V_008_007,SRV_006,2025-01-15,1,0,1,4,0,4,1,2,3,Higher Secondary,0,1,8,1,22
V_008,Mawlynnong,HH_V_008_008,SRV_003,2025-01-15,3,2,1,7,1,4,1,2,2,Secondary,1,0,6,1,43
V_008,Mawlynnong,HH_V_008_009,SRV_009,2025-01-15,3,2,1,4,1,4,1,2,2,Secondary,1,1,8,1,26
V_008,Mawlynnong,HH_V_008_010,SRV_004,2025-01-15,1,0,1,4,0,4,1,2,3,Higher Secondary,0,1,8,1,24
V_008,Mawlynnong,HH_V_008_011,SRV_005,2025-01-15,3,2,1,5,1,4,1,2,2,Secondary,1,1,8,1,27
V_008,Mawlynnong,HH_V_008_012,SRV_008,2025-01-15,1,0,1,8,1,4,1,2,2,Secondary,0,0,6,1,47
V_008,Mawlynnong,HH_V_008_013,SRV_005,2025-01-15,4,3,1,4,0,4,1,2,3,Higher Secondary,1,1,8,1,23
V_008,Mawlynnong,HH_V_008_014,SRV_006,2025-01-15,4,3,1,7,1,4,1,2,2,Secondary,1,0,6,1,41
V_008,Mawlynnong,HH_V_008_015,SRV_008,2025-01-15,0,0,0,4,0,4,1,2,3,Higher Secondary,0,1,8,1,22
V_008,Mawlynnong,HH_V_008_016,SRV_006,2025-01-15,4,3,1,4,1,4,1,2,2,Secondary,1,1,8,1,26
V_008,Mawlynnong,HH_V_008_017,SRV_006,2025-01-15,3,2,1,9,2,4,0,2,1,Primary,1,0,5,1,54
V_008,Mawlynnong,HH_V_008_018,SRV_002,2025-01-15,3,2,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,15
V_008,Mawlynnong,HH_V_008_019,SRV_002,2025-01-15,3,2,1,4,1,4,1,2,2,Secondary,1,1,8,1,25
V_008,Mawlynnong,HH_V_008_020,SRV_008,2025-01-15,3,2,1,7,1,4,1,2,2,Secondary,1,0,6,1,40
V_008,Mawlynnong,HH_V_008_021,SRV_003,2025-01-15,2,1,1,7,1,4,1,2,2,Secondary,1,0,6,1,41
V_008,Mawlynnong,HH_V_008_022,SRV_001,2025-01-15,2,2,0,1,0,4,2,2,4,Graduate,1,1,11,1,0
V_008,Mawlynnong,HH_V_008_023,SRV_001,2025-01-15,3,2,1,6,1,4,1,2,2,Secondary,1,0,7,1,39
V_008,Mawlynnong,HH_V_008_024,SRV_006,2025-01-15,4,3,1,5,1,4,1,2,2,Secondary,1,0,7,1,31
V_008,Mawlynnong,HH_V_008_025,SRV_005,2025-01-15,3,2,1,7,1,4,1,2,2,Secondary,1,0,6,1,41
V_008,Mawlynnong,HH_V_008_026,SRV_007,2025-01-15,1,0,1,9,2,4,0,2,1,Primary,0,0,5,1,53
V_008,Mawlynnong,HH_V_008_027,SRV_002,2025-01-15,0,0,0,8,2,4,0,2,1,Primary,0,0,5,1,51
V_008,Mawlynnong,HH_V_008_028,SRV_001,2025-01-15,2,1,1,11,2,4,0,2,1,Primary,1,0,3,0,70
V_008,Mawlynnong,HH_V_008_029,SRV_001,2025-01-15,1,0,1,6,1,4,1,2,2,Secondary,0,0,7,1,37
V_008,Mawlynnong,HH_V_008_030,SRV_007,2025-01-15,4,2,2,5,1,4,1,2,2,Secondary,1,0,7,1,31
V_008,Mawlynnong,HH_V_008_031,SRV_001,2025-01-15,0,0,0,4,1,4,1,2,2,Secondary,0,1,8,1,25
V_008,Mawlynnong,HH_V_008_032,SRV_002,2025-01-15,0,0,0,7,1,4,1,2,2,Secondary,0,0,6,1,45
V_008,Mawlynnong,HH_V_008_033,SRV_004,2025-01-15,0,0,0,5,1,4,1,2,2,Secondary,0,0,7,1,30
V_008,Mawlynnong,HH_V_008_034,SRV_008,2025-01-15,2,1,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,14
V_008,Mawlynnong,HH_V_008_035,SRV_001,2025-01-15,4,3,1,7,1,4,1,2,2,Secondary,1,0,6,1,40
V_008,Mawlynnong,HH_V_008_036,SRV_002,2025-01-15,3,1,2,7,1,4,1,2,2,Secondary,1,0,6,1,41
V_008,Mawlynnong,HH_V_008_037,SRV_004,2025-01-15,3,2,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,18
V_008,Mawlynnong,HH_V_008_038,SRV_008,2025-01-15,4,3,1,9,2,4,0,2,1,Primary,1,0,5,1,57
V_008,Mawlynnong,HH_V_008_039,SRV_009,2025-01-15,4,2,2,7,1,4,1,2,2,Secondary,1,0,6,1,45
V_008,Mawlynnong,HH_V_008_040,SRV_009,2025-01-15,1,0,1,2,0,4,1,2,3,Higher Secondary,0,1,10,1,7
V_008,Mawlynnong,HH_V_008_041,SRV_003,2025-01-15,1,0,1,3,0,4,1,2,3,Higher Secondary,0,1,9,1,19
V_008,Mawlynnong,HH_V_008_042,SRV_001,2025-01-15,0,0,0,8,1,4,1,2,2,Secondary,0,0,6,1,49
V_008,Mawlynnong,HH_V_008_043,SRV_004,2025-01-15,1,0,1,1,0,4,1,2,3,Higher Secondary,0,1,10,1,2
V_008,Mawlynnong,HH_V_008_044,SRV_009,2025-01-15,1,0,1,4,1,4,1,2,2,Secondary,0,1,8,1,26
V_008,Mawlynnong,HH_V_008_045,SRV_006,2025-01-15,2,1,1,7,1,4,1,2,2,Secondary,1,0,6,1,40
V_008,Mawlynnong,HH_V_008_046,SRV_008,2025-01-15,2,1,1,8,1,4,1,2,2,Secondary,1,0,6,1,48
V_008,Mawlynnong,HH_V_008_047,SRV_008,2025-01-15,3,2,1,9,2,4,0,2,1,Primary,1,0,5,1,53
V_008,Mawlynnong,HH_V_008_048,SRV_007,2025-01-15,4,3,1,8,2,4,0,2,1,Primary,1,0,5,1,50
V_008,Mawlynnong,HH_V_008_049,SRV_002,2025-01-15,4,3,1,4,0,4,1,2,3,Higher Secondary,1,1,8,1,21
V_008,Mawlynnong,HH_V_008_050,SRV_008,2025-01-15,1,0,1,8,1,4,1,2,2,Secondary,0,0,6,1,47
V_008,Mawlynnong,HH_V_008_051,SRV_004,2025-01-15,2,1,1,5,1,4,1,2,2,Secondary,1,1,8,1,26
V_008,Mawlynnong,HH_V_008_052,SRV_002,2025-01-15,0,0,0,3,0,4,1,2,3,Higher Secondary,0,1,9,1,18
V_008,Mawlynnong,HH_V_008_053,SRV_003,2025-01-15,2,1,1,8,1,4,1,2,2,Secondary,1,0,6,1,46
V_008,Mawlynnong,HH_V_008_054,SRV_007,2025-01-15,1,0,1,11,2,4,0,2,1,Primary,0,0,4,1,68
V_008,Mawlynnong,HH_V_008_055,SRV_007,2025-01-15,1,0,1,5,1,4,1,2,2,Secondary,0,1,8,1,27
V_008,Mawlynnong,HH_V_008_056,SRV_008,2025-01-15,1,0,1,2,0,4,1,2,3,Higher Secondary,0,1,9,1,12
V_008,Mawlynnong,HH_V_008_057,SRV_003,2025-01-15,2,1,1,7,1,4,1,2,2,Secondary,1,0,6,1,42
V_008,Mawlynnong,HH_V_008_058,SRV_008,2025-01-15,1,0,1,10,2,4,0,2,1,Primary,0,0,4,1,60
V_008,Mawlynnong,HH_V_008_059,SRV_008,2025-01-15,4,3,1,5,1,4,1,2,2,Secondary,1,1,8,1,28
V_008,Mawlynnong,HH_V_008_060,SRV_005,2025-01-15,2,1,1,5,1,4,1,2,2,Secondary,1,1,8,1,29
V_008,Mawlynnong,HH_V_008_061,SRV_002,2025-01-15,4,3,1,4,1,4,1,2,2,Secondary,1,1,8,1,26
V_008,Mawlynnong,HH_V_008_062,SRV_004,2025-01-15,4,2,2,7,1,4,1,2,2,Secondary,1,0,6,1,42
V_008,Mawlynnong,HH_V_008_063,SRV_005,2025-01-15,2,1,1,4,1,4,1,2,2,Secondary,1,1,8,1,25
V_008,Mawlynnong,HH_V_008_064,SRV_007,2025-01-15,0,0,0,7,1,4,1,2,2,Secondary,0,0,6,1,41
V_008,Mawlynnong,HH_V_008_065,SRV_005,2025-01-15,0,0,0,6,1,4,1,2,2,Secondary,0,0,7,1,37
V_008,Mawlynnong,HH_V_008_066,SRV_008,2025-01-15,3,1,2,8,1,4,1,2,2,Secondary,1,0,6,1,47
V_008,Mawlynnong,HH_V_008_067,SRV_001,2025-01-15,2,1,1,2,0,4,1,2,3,Higher Secondary,1,1,9,1,12
V_008,Mawlynnong,HH_V_008_068,SRV_009,2025-01-15,4,2,2,8,2,4,0,2,1,Primary,1,0,5,1,51
V_008,Mawlynnong,HH_V_008_069,SRV_008,2025-01-15,1,0,1,6,1,4,1,2,2,Secondary,0,0,7,1,39
V_008,Mawlynnong,HH_V_008_070,SRV_005,2025-01-15,2,1,1,8,1,4,1,2,2,Secondary,1,0,6,1,48
V_008,Mawlynnong,HH_V_008_071,SRV_004,2025-01-15,3,2,1,2,0,4,1,2,3,Higher Secondary,1,1,9,1,12
V_008,Mawlynnong,HH_V_008_072,SRV_003,2025-01-15,1,0,1,7,1,4,1,2,2,Secondary,0,0,6,1,46
V_008,Mawlynnong,HH_V_008_073,SRV_006,2025-01-15,4,2,2,7,1,4,1,2,2,Secondary,1,0,6,1,41
V_008,Mawlynnong,HH_V_008_074,SRV_007,2025-01-15,3,2,1,8,1,4,1,2,2,Secondary,1,0,6,1,46
V_008,Mawlynnong,HH_V_008_075,SRV_008,2025-01-15,3,2,1,6,1,4,1,2,2,Secondary,1,0,7,1,37
V_008,Mawlynnong,HH_V_008_076,SRV_007,2025-01-15,0,0,0,4,0,4,1,2,3,Higher Secondary,0,1,8,1,24
V_008,Mawlynnong,HH_V_008_077,SRV_002,2025-01-15,4,3,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,13
V_008,Mawlynnong,HH_V_008_078,SRV_008,2025-01-15,3,2,1,8,1,4,1,2,2,Secondary,1,0,6,1,47
V_008,Mawlynnong,HH_V_008_079,SRV_003,2025-01-15,0,0,0,8,1,4,1,2,2,Secondary,0,0,6,1,49
V_008,Mawlynnong,HH_V_008_080,SRV_006,2025-01-15,3,2,1,9,2,4,0,2,1,Primary,1,0,5,1,55
V_008,Mawlynnong,HH_V_008_081,SRV_006,2025-01-15,0,0,0,4,1,4,1,2,2,Secondary,0,1,8,1,25
V_008,Mawlynnong,HH_V_008_082,SRV_007,2025-01-15,3,2,1,6,1,4,1,2,2,Secondary,1,0,7,1,36
V_008,Mawlynnong,HH_V_008_083,SRV_005,2025-01-15,4,3,1,8,2,4,0,2,1,Primary,1,0,5,1,53
V_008,Mawlynnong,HH_V_008_084,SRV_008,2025-01-15,2,1,1,5,1,4,1,2,2,Secondary,1,0,7,1,33
V_008,Mawlynnong,HH_V_008_085,SRV_001,2025-01-15,0,0,0,7,1,4,1,2,2,Secondary,0,0,6,1,45
V_008,Mawlynnong,HH_V_008_086,SRV_006,2025-01-15,2,1,1,2,0,4,1,2,3,Higher Secondary,1,1,9,1,11
V_008,Mawlynnong,HH_V_008_087,SRV_007,2025-01-15,2,1,1,3,0,4,1,2,3,Higher Secondary,1,1,9,1,15
V_008,Mawlynnong,HH_V_008_088,SRV_008,2025-01-15,2,1,1,5,1,4,1,2,2,Secondary,1,0,7,1,32
V_008,Mawlynnong,HH_V_008_089,SRV_009,2025-01-15,2,1,1,8,2,4,0,2,1,Primary,1,0,5,1,52
V_008,Mawlynnong,HH_V_008_090,SRV_007,2025-01-15,3,2,1,4,0,4,1,2,3,Higher Secondary,1,1,8,1,20
V_008,Mawlynnong,HH_V_008_091,SRV_002,2025-01-15,3,2,1,9,2,4,0,2,1,Primary,1,0,5,1,53
V_008,Mawlynnong,HH_V_008_092,SRV_006,2025-01-15,2,1,1,5,1,4,1,2,2,Secondary,1,0,7,1,31
V_008,Mawlynnong,HH_V_008_093,SRV_007,2025-01-15,2,1,1,6,1,4,1,2,2,Secondary,1,0,7,1,33
V_008,Mawlynnong,HH_V_008_094,SRV_008,2025-01-15,0,0,0,3,0,4,1,2,3,Higher Secondary,0,1,9,1,17
V_008,Mawlynnong,HH_V_008_095,SRV_007,2025-01-15,0,0,0,4,0,4,1,2,3,Higher Secondary,0,1,8,1,21
V_008,Mawlynnong,HH_V_008_096,SRV_002,2025-01-15,2,1,1,2,0,4,1,2,3,Higher Secondary,1,1,10,1,8
V_008,Mawlynnong,HH_V_008_097,SRV_001,2025-01-15,0,0,0,6,1,4,1,2,2,Secondary,0,0,7,1,36
V_008,Mawlynnong,HH_V_008_098,SRV_009,2025-01-15,0,0,0,5,1,4,1,2,2,Secondary,0,1,8,1,28
V_008,Mawlynnong,HH_V_008_099,SRV_005,2025-01-15,2,1,1,4,1,4,1,2,2,Secondary,1,1,8,1,25
